call_id,chunk_id,speaker,text
20240815_1580,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1580,4,CUSTOMER,dziękuję za informację
20240815_1580,5,ADVISOR,świetnie dziękuję
20240815_1580,6,CUSTOMER,do widzenia
20240815_1581,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku santander rozmawiam z panem/panią ewa?
20240815_1581,2,CUSTOMER,tak słucham
20240815_1581,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1581,4,CUSTOMER,tak wszystko w porządku
20240815_1581,5,ADVISOR,w porządku
20240815_1581,6,CUSTOMER,dziękuję
20240815_1582,1,ADVISOR,halo dzień dobry tu agnieszka dąbrowska z banku eurobank rozmawiam z panem/panią maria?
20240815_1582,2,CUSTOMER,tak słucham
20240815_1582,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1582,4,CUSTOMER,tak pamiętam
20240815_1582,5,ADVISOR,świetnie dziękuję
20240815_1582,6,CUSTOMER,miłego dnia
20240815_1583,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku alior rozmawiam z panem/panią marek?
20240815_1583,2,CUSTOMER,tak słucham ale mam gości może później?
20240815_1583,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1583,4,CUSTOMER,tak wszystko w porządku
20240815_1583,5,ADVISOR,cieszę się
20240815_1583,6,CUSTOMER,miłego dnia
20240815_1584,1,ADVISOR,halo dzień dobry tu robert mazur z banku mbank rozmawiam z panem/panią adam?
20240815_1584,2,CUSTOMER,tak słucham
20240815_1584,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1584,4,CUSTOMER,tak wszystko w porządku
20240815_1584,5,ADVISOR,w porządku
20240815_1584,6,CUSTOMER,do widzenia
20240815_1585,1,ADVISOR,halo dzień dobry tu magdalena lewandowska z banku pekao rozmawiam z panem/panią maria?
20240815_1585,2,CUSTOMER,tak słucham
20240815_1585,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1585,4,CUSTOMER,tak wszystko w porządku
20240815_1585,5,ADVISOR,w porządku
20240815_1585,6,CUSTOMER,miłego dnia
20240815_1586,1,ADVISOR,halo dzień dobry tu olga król z banku mbank rozmawiam z panem/panią adam?
20240815_1586,2,CUSTOMER,tak słucham ale mam gości może później?
20240815_1586,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1586,4,CUSTOMER,dziękuję za informację
20240815_1586,5,ADVISOR,cieszę się
20240815_1586,6,CUSTOMER,dziękuję
20240815_1587,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku mbank rozmawiam z panem/panią beata?
20240815_1587,2,CUSTOMER,tak słucham ale właśnie jem obiad
20240815_1587,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1587,4,CUSTOMER,dziękuję za informację
20240815_1587,5,ADVISOR,cieszę się
20240815_1587,6,CUSTOMER,miłego dnia
20240815_1588,1,ADVISOR,halo dzień dobry tu tomasz wiśniewski z banku ing rozmawiam z panem/panią anna?
20240815_1588,2,CUSTOMER,tak słucham ale właśnie jem obiad
20240815_1588,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1588,4,CUSTOMER,dziękuję za informację
20240815_1588,5,ADVISOR,w porządku
20240815_1588,6,CUSTOMER,dziękuję
20240815_1589,1,ADVISOR,halo dzień dobry tu filip lewandowski z banku bzwbk rozmawiam z panem/panią piotr?
20240815_1589,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_1589,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1589,4,CUSTOMER,tak pamiętam
20240815_1589,5,ADVISOR,w porządku
20240815_1589,6,CUSTOMER,do widzenia
20240815_1590,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku handlowy rozmawiam z panem/panią piotr?
20240815_1590,2,CUSTOMER,tak słucham
20240815_1590,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1590,4,CUSTOMER,dziękuję za informację
20240815_1590,5,ADVISOR,cieszę się
20240815_1590,6,CUSTOMER,miłego dnia
20240815_1591,1,ADVISOR,halo dzień dobry tu robert mazur z banku mbank rozmawiam z panem/panią sebastian?
20240815_1591,2,CUSTOMER,tak słucham
20240815_1591,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1591,4,CUSTOMER,dziękuję za informację
20240815_1591,5,ADVISOR,cieszę się
20240815_1591,6,CUSTOMER,dziękuję
20240815_1592,1,ADVISOR,halo dzień dobry tu filip lewandowski z banku getin rozmawiam z panem/panią beata?
20240815_1592,2,CUSTOMER,tak słucham
20240815_1592,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1592,4,CUSTOMER,dziękuję za informację
20240815_1592,5,ADVISOR,świetnie dziękuję
20240815_1592,6,CUSTOMER,do widzenia
20240815_1593,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku credit agricole rozmawiam z panem/panią maria?
20240815_1593,2,CUSTOMER,tak słucham
20240815_1593,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1593,4,CUSTOMER,dziękuję za informację
20240815_1593,5,ADVISOR,świetnie dziękuję
20240815_1593,6,CUSTOMER,do widzenia
20240815_1594,1,ADVISOR,halo dzień dobry tu anna kowalska z banku volkswagen rozmawiam z panem/panią katarzyna?
20240815_1594,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_1594,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1594,4,CUSTOMER,tak pamiętam
20240815_1594,5,ADVISOR,w porządku
20240815_1594,6,CUSTOMER,dziękuję
20240815_1595,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku getin rozmawiam z panem/panią adam?
20240815_1595,2,CUSTOMER,tak słucham
20240815_1595,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1595,4,CUSTOMER,tak pamiętam
20240815_1595,5,ADVISOR,cieszę się
20240815_1595,6,CUSTOMER,do widzenia
20240815_1596,1,ADVISOR,halo dzień dobry tu robert mazur z banku pocztowy rozmawiam z panem/panią ewa?
20240815_1596,2,CUSTOMER,tak słucham
20240815_1596,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1596,4,CUSTOMER,dziękuję za informację
20240815_1596,5,ADVISOR,świetnie dziękuję
20240815_1596,6,CUSTOMER,miłego dnia
20240815_1597,1,ADVISOR,halo dzień dobry tu sylwia nowakowska z banku bzwbk rozmawiam z panem/panią jakub?
20240815_1597,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_1597,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1597,4,CUSTOMER,tak pamiętam
20240815_1597,5,ADVISOR,cieszę się
20240815_1597,6,CUSTOMER,dziękuję
20240815_1598,1,ADVISOR,halo dzień dobry tu barbara nowak z banku bzwbk rozmawiam z panem/panią adam?
20240815_1598,2,CUSTOMER,tak słucham
20240815_1598,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1598,4,CUSTOMER,tak wszystko w porządku
20240815_1598,5,ADVISOR,w porządku
20240815_1598,6,CUSTOMER,miłego dnia
20240815_1599,1,ADVISOR,halo dzień dobry tu olga król z banku millennium rozmawiam z panem/panią katarzyna?
20240815_1599,2,CUSTOMER,tak słucham
20240815_1599,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1599,4,CUSTOMER,tak wszystko w porządku
20240815_1599,5,ADVISOR,w porządku
20240815_1599,6,CUSTOMER,dziękuję
20240815_1600,1,ADVISOR,halo dzień dobry tu grzegorz kowalczyk z banku volkswagen rozmawiam z panem/panią tomasz?
20240815_1600,2,CUSTOMER,tak słucham
20240815_1600,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1600,4,CUSTOMER,tak wszystko w porządku
20240815_1600,5,ADVISOR,w porządku
20240815_1600,6,CUSTOMER,dziękuję
20240815_1601,1,ADVISOR,halo dzień dobry tu krzysztof nowak z banku millennium rozmawiam z panem/panią agnieszka?
20240815_1601,2,CUSTOMER,tak słucham
20240815_1601,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1601,4,CUSTOMER,tak wszystko w porządku
20240815_1601,5,ADVISOR,świetnie dziękuję
20240815_1601,6,CUSTOMER,dziękuję
20240815_1602,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku alior rozmawiam z panem/panią michał?
20240815_1602,2,CUSTOMER,tak słucham
20240815_1602,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1602,4,CUSTOMER,tak pamiętam
20240815_1602,5,ADVISOR,cieszę się
20240815_1602,6,CUSTOMER,miłego dnia
20240815_1603,1,ADVISOR,halo dzień dobry tu paweł kowalski z banku pekao rozmawiam z panem/panią michał?
20240815_1603,2,CUSTOMER,tak słucham
20240815_1603,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1603,4,CUSTOMER,tak wszystko w porządku
20240815_1603,5,ADVISOR,w porządku
20240815_1603,6,CUSTOMER,do widzenia
20240815_1604,1,ADVISOR,halo dzień dobry tu tomasz wiśniewski z banku santander rozmawiam z panem/panią agnieszka?
20240815_1604,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_1604,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1604,4,CUSTOMER,tak wszystko w porządku
20240815_1604,5,ADVISOR,cieszę się
20240815_1604,6,CUSTOMER,do widzenia
20240815_1605,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku eurobank rozmawiam z panem/panią katarzyna?
20240815_1605,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_1605,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1605,4,CUSTOMER,tak wszystko w porządku
20240815_1605,5,ADVISOR,cieszę się
20240815_1605,6,CUSTOMER,dziękuję
20240815_1606,1,ADVISOR,halo dzień dobry tu agnieszka dąbrowska z banku pko bp rozmawiam z panem/panią anna?
20240815_1606,2,CUSTOMER,tak słucham
20240815_1606,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1606,4,CUSTOMER,tak wszystko w porządku
20240815_1606,5,ADVISOR,cieszę się
20240815_1606,6,CUSTOMER,miłego dnia
20240815_1607,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku mbank rozmawiam z panem/panią maria?
20240815_1607,2,CUSTOMER,tak słucham
20240815_1607,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1607,4,CUSTOMER,tak wszystko w porządku
20240815_1607,5,ADVISOR,cieszę się
20240815_1607,6,CUSTOMER,dziękuję
20240815_1608,1,ADVISOR,halo dzień dobry tu barbara nowak z banku pekao rozmawiam z panem/panią marek?
20240815_1608,2,CUSTOMER,tak słucham
20240815_1608,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1608,4,CUSTOMER,dziękuję za informację
20240815_1608,5,ADVISOR,świetnie dziękuję
20240815_1608,6,CUSTOMER,dziękuję
20240815_1609,1,ADVISOR,halo dzień dobry tu justyna kowalczyk z banku bps rozmawiam z panem/panią agnieszka?
20240815_1609,2,CUSTOMER,tak słucham
20240815_1609,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1609,4,CUSTOMER,dziękuję za informację
20240815_1609,5,ADVISOR,świetnie dziękuję
20240815_1609,6,CUSTOMER,dziękuję
20240815_1610,1,ADVISOR,halo dzień dobry tu magdalena lewandowska z banku santander rozmawiam z panem/panią katarzyna?
20240815_1610,2,CUSTOMER,tak słucham
20240815_1610,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1610,4,CUSTOMER,tak pamiętam
20240815_1610,5,ADVISOR,świetnie dziękuję
20240815_1610,6,CUSTOMER,miłego dnia
20240815_1611,1,ADVISOR,halo dzień dobry tu grzegorz kowalczyk z banku alior rozmawiam z panem/panią beata?
20240815_1611,2,CUSTOMER,tak słucham
20240815_1611,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1611,4,CUSTOMER,tak pamiętam
20240815_1611,5,ADVISOR,w porządku
20240815_1611,6,CUSTOMER,dziękuję
20240815_1612,1,ADVISOR,halo dzień dobry tu adam wiśniewski z banku handlowy rozmawiam z panem/panią katarzyna?
20240815_1612,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_1612,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1612,4,CUSTOMER,dziękuję za informację
20240815_1612,5,ADVISOR,cieszę się
20240815_1612,6,CUSTOMER,do widzenia
20240815_1613,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku getin rozmawiam z panem/panią maria?
20240815_1613,2,CUSTOMER,tak słucham
20240815_1613,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1613,4,CUSTOMER,tak wszystko w porządku
20240815_1613,5,ADVISOR,świetnie dziękuję
20240815_1613,6,CUSTOMER,miłego dnia
20240815_1614,1,ADVISOR,halo dzień dobry tu paweł kowalski z banku eurobank rozmawiam z panem/panią maria?
20240815_1614,2,CUSTOMER,tak słucham
20240815_1614,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1614,4,CUSTOMER,tak pamiętam
20240815_1614,5,ADVISOR,cieszę się
20240815_1614,6,CUSTOMER,do widzenia
20240815_1615,1,ADVISOR,halo dzień dobry tu filip lewandowski z banku eurobank rozmawiam z panem/panią jan?
20240815_1615,2,CUSTOMER,tak słucham
20240815_1615,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1615,4,CUSTOMER,tak pamiętam
20240815_1615,5,ADVISOR,świetnie dziękuję
20240815_1615,6,CUSTOMER,do widzenia
20240815_1616,1,ADVISOR,halo dzień dobry tu magdalena lewandowska z banku bzwbk rozmawiam z panem/panią michał?
20240815_1616,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_1616,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1616,4,CUSTOMER,tak pamiętam
20240815_1616,5,ADVISOR,cieszę się
20240815_1616,6,CUSTOMER,do widzenia
20240815_1617,1,ADVISOR,halo dzień dobry tu sylwia nowakowska z banku bps rozmawiam z panem/panią ewa?
20240815_1617,2,CUSTOMER,tak słucham ale jestem w pracy może szybko?
20240815_1617,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1617,4,CUSTOMER,tak wszystko w porządku
20240815_1617,5,ADVISOR,świetnie dziękuję
20240815_1617,6,CUSTOMER,do widzenia
20240815_1618,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku handlowy rozmawiam z panem/panią adam?
20240815_1618,2,CUSTOMER,tak słucham
20240815_1618,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1618,4,CUSTOMER,dziękuję za informację
20240815_1618,5,ADVISOR,w porządku
20240815_1618,6,CUSTOMER,dziękuję
20240815_1619,1,ADVISOR,halo dzień dobry tu rafał nowicki z banku santander rozmawiam z panem/panią anna?
20240815_1619,2,CUSTOMER,tak słucham ale właśnie jem obiad
20240815_1619,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1619,4,CUSTOMER,tak wszystko w porządku
20240815_1619,5,ADVISOR,świetnie dziękuję
20240815_1619,6,CUSTOMER,miłego dnia
20240815_1620,1,ADVISOR,halo dzień dobry tu robert mazur z banku bps rozmawiam z panem/panią jakub?
20240815_1620,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_1620,3,ADVISOR,dzwonię żeby aktywacja nowej karty
20240815_1620,4,CUSTOMER,tak pamiętam
20240815_1620,5,ADVISOR,świetnie dziękuję
20240815_1620,6,CUSTOMER,miłego dnia
20240815_1621,1,ADVISOR,halo dzień dobry tu beata mazur z banku bzwbk rozmawiam z panem/panią sebastian?
20240815_1621,2,CUSTOMER,tak słucham
20240815_1621,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1621,4,CUSTOMER,tak pamiętam
20240815_1621,5,ADVISOR,cieszę się
20240815_1621,6,CUSTOMER,do widzenia
20240815_1622,1,ADVISOR,halo dzień dobry tu olga król z banku alior rozmawiam z panem/panią ewa?
20240815_1622,2,CUSTOMER,tak słucham
20240815_1622,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1622,4,CUSTOMER,tak wszystko w porządku
20240815_1622,5,ADVISOR,świetnie dziękuję
20240815_1622,6,CUSTOMER,miłego dnia
20240815_1623,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku pko bp rozmawiam z panem/panią marek?
20240815_1623,2,CUSTOMER,tak słucham
20240815_1623,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1623,4,CUSTOMER,tak pamiętam
20240815_1623,5,ADVISOR,cieszę się
20240815_1623,6,CUSTOMER,miłego dnia
20240815_1624,1,ADVISOR,halo dzień dobry tu rafał nowicki z banku volkswagen rozmawiam z panem/panią michał?
20240815_1624,2,CUSTOMER,tak słucham
20240815_1624,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1624,4,CUSTOMER,tak pamiętam
20240815_1624,5,ADVISOR,świetnie dziękuję
20240815_1624,6,CUSTOMER,do widzenia
20240815_1625,1,ADVISOR,halo dzień dobry tu barbara nowak z banku pekao rozmawiam z panem/panią ewa?
20240815_1625,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_1625,3,ADVISOR,dzwonię żeby blokada/odblokowanie karty
20240815_1625,4,CUSTOMER,tak wszystko w porządku
20240815_1625,5,ADVISOR,świetnie dziękuję
20240815_1625,6,CUSTOMER,miłego dnia
20240815_1626,1,ADVISOR,halo dzień dobry tu barbara nowak z banku handlowy rozmawiam z panem/panią maria?
20240815_1626,2,CUSTOMER,tak słucham
20240815_1626,3,ADVISOR,dzwonię żeby informuję o zmianie regulaminu
20240815_1626,4,CUSTOMER,tak pamiętam
20240815_1626,5,ADVISOR,w porządku
20240815_1626,6,CUSTOMER,dziękuję
20240815_1627,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku credit agricole rozmawiam z panem/panią anna?
20240815_1627,2,CUSTOMER,tak słucham
20240815_1627,3,ADVISOR,dzwonię żeby przypominam o terminie płatności
20240815_1627,4,CUSTOMER,tak wszystko w porządku
20240815_1627,5,ADVISOR,w porządku
20240815_1627,6,CUSTOMER,miłego dnia
20240815_1628,1,ADVISOR,halo dzień dobry tu justyna kowalczyk z banku alior rozmawiam z panem/panią agnieszka?
20240815_1628,2,CUSTOMER,tak słucham
20240815_1628,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1628,4,CUSTOMER,tak wszystko w porządku
20240815_1628,5,ADVISOR,świetnie dziękuję
20240815_1628,6,CUSTOMER,miłego dnia
20240815_1629,1,ADVISOR,halo dzień dobry tu robert mazur z banku millennium rozmawiam z panem/panią ewa?
20240815_1629,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_1629,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1629,4,CUSTOMER,tak pamiętam
20240815_1629,5,ADVISOR,cieszę się
20240815_1629,6,CUSTOMER,do widzenia
20240815_1630,1,ADVISOR,halo dzień dobry tu adam wiśniewski z banku ing rozmawiam z panem/panią katarzyna?
20240815_1630,2,CUSTOMER,tak słucham ale właśnie jem obiad
20240815_1630,3,ADVISOR,dzwonię żeby potwierdzam otrzymanie dokumentów
20240815_1630,4,CUSTOMER,dziękuję za informację
20240815_1630,5,ADVISOR,cieszę się
20240815_1630,6,CUSTOMER,dziękuję
20240815_1631,1,ADVISOR,halo dzień dobry tu adam wiśniewski z banku bzwbk rozmawiam z panem/panią beata?
20240815_1631,2,CUSTOMER,tak słucham
20240815_1631,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1631,4,CUSTOMER,tak wszystko w porządku
20240815_1631,5,ADVISOR,świetnie dziękuję
20240815_1631,6,CUSTOMER,do widzenia
20240815_1632,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku bzwbk rozmawiam z panem/panią piotr?
20240815_1632,2,CUSTOMER,tak słucham
20240815_1632,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1632,4,CUSTOMER,tak pamiętam
20240815_1632,5,ADVISOR,świetnie dziękuję
20240815_1632,6,CUSTOMER,dziękuję
20240815_1633,1,ADVISOR,halo dzień dobry tu rafał nowicki z banku credit agricole rozmawiam z panem/panią piotr?
20240815_1633,2,CUSTOMER,tak słucham
20240815_1633,3,ADVISOR,dzwonię żeby sprawdzam czy wszystko w porządku z kontem
20240815_1633,4,CUSTOMER,tak wszystko w porządku
20240815_1633,5,ADVISOR,w porządku
20240815_1633,6,CUSTOMER,miłego dnia
20240815_1634,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku ing rozmawiam z panem/panią tomasz?
20240815_1634,2,CUSTOMER,tak słucham
